,Parcial1,Parcial2,Parcial3
Alumno7667,93.47666427232664,82.46105552844475,94.2526898493911
Alumno7668,52.167463403427234,53.82214802356605,59.44917834349459
Alumno7669,61.97445744493503,76.24209056043458,71.78080434896985
Alumno7670,99.07735001115488,88.0010569524805,98.86571939518869
Alumno7671,48.00585504688762,55.65966210979852,50.87633172021594
Alumno7672,76.64624562766612,61.88610174230509,79.80428656376321
Alumno7673,81.32208896176024,84.15373479042462,87.72816848885923
Alumno7674,89.0383460603955,95.70653249012173,88.83916031414645
Alumno7675,79.79768548671561,76.79077005704674,75.5606984982525
Alumno7676,63.52786869438531,64.76789502716797,68.20782024703234
Alumno7677,54.96744560660681,57.93086362578909,57.92672354132452
Alumno7678,85.3892462239808,93.456811310399,93.01061572622709
Alumno7679,51.8719639577764,46.28820860086065,43.09188806784621
Alumno7680,75.96917372516326,74.88776742218184,75.31691807652595
Alumno7681,40.066596634755975,55.795422494884974,46.574021837415216
Alumno7682,82.85579450833589,93.5077001483496,92.3738967677506
Alumno7683,96.2043726470545,80.29964073098402,95.25955086104173
Alumno7684,96.49942441223287,97.73237149245271,91.02285764301001
Alumno7685,55.1058841682658,57.35642307342432,49.391319303320465
Alumno7686,58.44515443687324,48.0881017182785,59.746035034302714
Alumno7687,45.96449824973304,52.050373197080496,43.42044742930101
Alumno7688,63.837776756412026,76.65523282169613,77.34669117866099
Alumno7689,78.04046662845522,71.99959263023918,72.43026209727296
Alumno7690,49.22013240695097,58.76512680965348,45.772733416828295
Alumno7691,53.330806588536625,46.239979878408676,51.95659735300185
Alumno7692,84.78910205504712,98.06078634985745,88.78639699293586
Alumno7693,83.75368802560979,81.92339954859489,96.61244146309284
Alumno7694,97.60404866302312,81.48318627374722,97.59443073832907
Alumno7695,62.32658804047246,71.89400663281428,70.5752693107459
Alumno7696,76.4633346492923,61.1195613818985,60.0187052783759
Alumno7697,48.26673970348714,40.64852389137802,46.26179304336255
Alumno7698,76.63502328344387,75.25445365101845,75.17734361894998
Alumno7699,68.55894507156361,64.85117545680707,66.74885516163644
Alumno7700,51.969151381120234,56.00055205066181,55.11502869200216
Alumno7701,65.55426951607127,71.18199320728412,63.40478425173098
Alumno7702,44.172423901856114,49.643576072656984,48.68423189812634
Alumno7703,44.10501458960209,40.64587829230057,46.965788226227474
Alumno7704,92.17726177903144,91.99422577488536,96.16756112564754
Alumno7705,56.34072915785916,56.36652068798282,48.41468804116285
Alumno7706,60.62867296425984,68.62349962991306,69.62190988454998
Alumno7707,47.9848024674312,55.44258395681457,45.6285636309419
Alumno7708,45.09320600873568,40.9635359053683,51.177712624490326
Alumno7709,46.02364204606545,42.286182703304796,41.3347836718114
Alumno7710,71.4416062221585,61.71305374153643,66.88940461619946
Alumno7711,79.32196287702241,74.37213405329356,78.45987597023625
Alumno7712,53.16581481884796,43.75207751650737,47.39157673481851
Alumno7713,98.56556696425525,99.12326216989595,99.96518029195627
Alumno7714,47.803122843386504,47.277845534458564,47.24807556118461
Alumno7715,99.31760926938992,94.79563849226875,90.5470402135291
Alumno7716,44.91525384277632,57.83652082023566,52.97885779702789
Alumno7717,84.35275466713205,98.8375788102867,95.01623736557137
Alumno7718,79.2216661309565,77.94045670001579,64.70533160227498
Alumno7719,77.48545420431938,78.02890395043812,72.56172088347701
Alumno7720,68.49404260711046,60.75656257267729,79.73504980670307
Alumno7721,70.69318274661155,76.27875681804373,78.79868799731993
Alumno7722,70.49556725445747,63.92172281453181,78.70319385329252
Alumno7723,40.754401993567114,56.74093141411118,51.567863854398325
Alumno7724,52.605002613116255,42.1966078351623,50.02717543385961
Alumno7725,76.4346788958512,67.2971857602868,76.56085051475587
Alumno7726,75.37156556184136,77.17767149512567,62.31498709779918
Alumno7727,88.51104970531081,95.09348474359909,92.7875586208411
Alumno7728,72.69787483171082,62.787477231070824,79.05747729938659
Alumno7729,93.07451344377323,81.75126197237083,89.1894960882764
Alumno7730,87.79709439948124,81.33536313717762,92.5874014763788
Alumno7731,45.19886062838457,50.875183190824075,54.43951611387412
Alumno7732,77.48407590964624,74.94893096419429,75.27199767947876
Alumno7733,94.04495633603474,83.14401409018703,84.96480900303516
Alumno7734,53.93959981842907,43.1172325137334,56.843993007630715
Alumno7735,62.790862152117256,60.45385885699117,77.65560728905534
Alumno7736,55.216237325875696,45.64477240757015,46.26296252013351
Alumno7737,47.71745698298196,56.90261951388677,59.23800750994218
Alumno7738,47.64622690172409,44.53697323840326,43.0843606331312
Alumno7739,74.49461432048356,76.5490047209935,61.088972811121465
Alumno7740,70.51055405871722,60.94796080795713,73.09555447235428
Alumno7741,66.95232001904137,61.757621766584684,73.12878508246934
Alumno7742,75.53327489307128,79.4176295294244,70.92205802741007
Alumno7743,58.91618914345826,42.26806494979737,49.47077721390448
Alumno7744,88.13836470493862,90.66737260397834,82.8642092568345
Alumno7745,79.11787545743186,64.54234772092664,76.1148863489947
Alumno7746,49.95903456891071,45.86312590282,47.215861606115816
Alumno7747,79.63891382153383,79.16014115470958,77.7198478233613
Alumno7748,48.89407479452066,45.981339840596235,49.67997614312882
Alumno7749,79.15519485215238,68.66340931839716,76.76511571527512
Alumno7750,82.53144424209502,96.3029654194788,87.08784030797156
Alumno7751,85.03759473098049,98.6591895760961,99.02591429916296
Alumno7752,58.34221996948442,51.464318515969104,50.999081020837366
Alumno7753,82.54842292180678,88.06458821868942,90.4793921180573
Alumno7754,43.36542119177055,56.47163567614083,52.38360306591803
Alumno7755,91.8594042051592,81.64252546083699,86.95341416589478
Alumno7756,90.42446194094266,88.87142593819947,92.8940780519221
Alumno7757,53.223855159290515,45.5016623178724,58.46947004938236
Alumno7758,41.07571191392709,48.10365329502442,49.0248325931554
Alumno7759,69.8500712338264,73.85695805763687,77.02947165958814
Alumno7760,87.0125286746792,85.8055223931929,83.8329286655235
Alumno7761,86.75376561425637,80.0036305433344,88.67571352852448
Alumno7762,66.70629965900346,71.07884983577864,77.79138969688292
Alumno7763,78.55437437797528,67.56643676495365,77.94080855190526
Alumno7764,92.22546373968896,82.61932970949503,97.82307781320264
Alumno7765,50.60748645464507,54.09585985566306,51.33751684372061
Alumno7766,74.61303686072577,75.37509063079943,65.89448116821494
Alumno7767,50.02170969655716,43.59346755886989,59.416668340223644
Alumno7768,99.08966754680151,99.86101342943086,93.7758351573731
Alumno7769,91.20005482759551,96.63946493200837,85.85480486592155
Alumno7770,72.51063788401186,72.59621670459427,66.57361836058584
Alumno7771,93.66231286796787,99.74553624386004,97.73419517695493
Alumno7772,84.76574219578104,84.7206288000819,85.36941795966172
Alumno7773,77.24269064305435,77.37308508998464,74.8146351055449
Alumno7774,70.21083748561071,77.65282291749355,63.43719150132883
Alumno7775,78.35222490988969,60.137547452257245,69.45115016088158
Alumno7776,98.56742388653846,92.83855968160776,88.53344343359784
Alumno7777,71.35901284732792,78.21497742275365,71.4975101444036
Alumno7778,72.07035702752165,61.783303060672104,78.69788697197544
Alumno7779,73.68009439449952,75.50096118274718,64.09207327226076
Alumno7780,68.5550560899865,78.39192192807316,75.16792760756232
Alumno7781,86.63740410633316,97.11515931085842,84.83828992337624
Alumno7782,74.42771167579488,77.01474490746021,67.86636617335382
Alumno7783,54.27125487252768,54.79762460445956,57.513602778833295
Alumno7784,43.91098809480071,54.743766741656614,41.906927703106014
Alumno7785,84.34262187043254,95.14525366714122,95.18453741980123
Alumno7786,43.76749297540105,55.83807778974997,44.61328153159374
Alumno7787,59.993635070544734,45.939595407991604,46.7687105432801
Alumno7788,83.62805424240234,83.69046547600769,92.9457448923144
Alumno7789,65.93434611110985,62.238618454973384,69.04452263209927
Alumno7790,88.21262330298217,89.1819408395113,90.87061675982423
Alumno7791,57.69115094959075,49.28150267060441,54.59458064339286
Alumno7792,64.15925696015294,61.32860766375761,76.34450826972645
Alumno7793,92.97019145739648,92.77201772275131,82.5731171646194
Alumno7794,67.40250063311032,73.42539118386384,65.84690132685105
Alumno7795,98.25132170113457,94.5428179737581,89.83066697278144
Alumno7796,69.35832970781092,61.97466678374164,72.4614611018705
Alumno7797,58.198805571550864,44.068929728318345,49.02471343816613
Alumno7798,58.57418651108749,46.719783902687894,59.09453447549517
Alumno7799,62.962130097535834,67.03149407019411,79.1417194002055
Alumno7800,62.093127569093625,65.57474262030553,64.17011195891205
Alumno7801,40.233030595062246,51.22323027460413,56.608784476044974
Alumno7802,69.77066046628514,76.07143541391238,69.7732457070523
Alumno7803,87.64975055058335,81.52815074994322,99.58677884764477
Alumno7804,81.22343665010807,82.24504113109997,89.87545705698628
Alumno7805,90.0363299376691,98.1095927786804,89.65620893929916
Alumno7806,98.21333400181167,93.31255244677624,99.47189563864625
Alumno7807,60.10772453573647,77.1594463462166,79.00203448021918
Alumno7808,87.56437232623819,88.5055923276006,92.76312184269162
Alumno7809,49.94940220888358,40.336705633040765,44.799321531502684
Alumno7810,82.12199862498633,87.35078010944662,91.68828340349751
Alumno7811,50.14530163122512,56.66991107011664,43.82871103519085
Alumno7812,57.99204273874466,59.708472296035524,57.388843048803565
Alumno7813,46.73310655646437,47.966728047281094,42.537603212657274
Alumno7814,77.17146829237238,66.72830761899438,76.4838702832144
Alumno7815,55.08215768737642,46.180826131068876,43.1312612515678
Alumno7816,48.156638861575765,54.65239055582606,50.91376036258535
Alumno7817,81.37409863708115,96.60051111098203,84.4540175749784
Alumno7818,74.60838332432894,78.99252918482064,72.31406233434313
Alumno7819,61.88497405202067,74.51137626884457,74.95160882702847
Alumno7820,61.44939454113651,75.48716585067537,63.65238979334802
Alumno7821,84.64144128060155,88.1785888376887,98.86898410479681
Alumno7822,48.61012965170189,43.59480883788318,47.42228134133623
Alumno7823,96.59283320893326,89.30177303431465,82.52699920814827
Alumno7824,41.24549442238867,49.76869844648058,57.042981349067816
Alumno7825,89.3268492563404,95.21297176691073,89.30441210856245
Alumno7826,89.72719958029029,91.3464511185963,86.52815938704568
Alumno7827,42.326196849642315,59.12497846192099,59.99163821651558
Alumno7828,56.42872053555948,46.401273106897946,45.41401236434848
Alumno7829,72.11166532515577,71.30605963565762,76.21669663920339
Alumno7830,50.88461995064543,51.71793069847655,41.376550738097684
Alumno7831,93.75288065879074,86.37798782479634,81.98446554779595
Alumno7832,58.018642990043375,56.02216826584292,49.93615236022399
Alumno7833,93.69580422488167,96.47938387547433,80.32732689185795
Alumno7834,41.70027085684489,44.190878510348995,47.208445310525455
Alumno7835,83.44880084123106,93.18335437253705,87.07592557604092
Alumno7836,81.95612693435208,90.05262509229033,83.84988951092204
Alumno7837,82.39363266404379,88.35818142989206,88.28179007230068
Alumno7838,82.75410081912092,80.15171433092834,91.5867249018248
Alumno7839,72.33568124958151,65.47930888030213,70.10428109012636
Alumno7840,73.54689149033771,74.46171462064424,69.29646791122175
Alumno7841,73.26863106570687,64.81628839482468,66.30221058969417
Alumno7842,42.04603450678068,48.62256306241197,56.28002184994247
Alumno7843,99.00029458593733,82.68405903135101,96.64468173549263
Alumno7844,91.62073060499928,86.27387975277912,91.04798745155095
Alumno7845,52.237058680763866,53.07433131077989,49.37345733475098
Alumno7846,44.97103686190535,44.079619989559994,41.973829207563064
Alumno7847,77.69187482368525,61.50662856452283,65.88678846310849
Alumno7848,79.84027196804468,62.415097858259195,79.08716965176403
Alumno7849,47.32770418890523,44.73849231669883,43.95369136096346
Alumno7850,60.02993566720236,71.58715572791453,75.92268666716186
Alumno7851,66.9883436417253,74.55473623427974,70.14770901374371
Alumno7852,88.76242847201502,83.86554909960252,85.6368422756814
Alumno7853,92.31262482445989,99.00371358923596,92.11026869802572
Alumno7854,54.04237638242864,40.65409344024815,45.53724132135815
Alumno7855,50.75821507263086,44.05402107441346,41.24585323128879
Alumno7856,52.219289928320364,56.39360044843995,55.389691554916595
Alumno7857,47.873815943695305,52.83729818036088,59.97427924985679
Alumno7858,76.45373294216591,71.43047932681745,70.79735489607256
Alumno7859,74.33463942708802,71.64162995140424,67.61570301746936
Alumno7860,47.330268705939574,51.860948415814185,41.25567141747469
Alumno7861,91.30968860909832,90.10737988579959,91.82809013981755
Alumno7862,73.32449934095382,65.69482919480137,72.2194641666059
Alumno7863,89.87128328035445,99.4775917032772,95.46593676195498
Alumno7864,60.78133632652845,71.1490812932677,74.27382335183168
Alumno7865,75.84699416435132,75.31197528695677,66.5010537670554
Alumno7866,53.46110209277717,56.44605306520722,47.40573381456218
Alumno7867,79.38518727022966,78.45996806707004,68.43543826554411
Alumno7868,61.38389331310985,67.27057327903839,72.05766550819746
Alumno7869,57.759769251441945,42.25374750084971,49.4247661824126
Alumno7870,96.89517236757271,81.2486167195044,83.84332199812359
Alumno7871,64.57580296241576,67.55763203689096,79.86837433013315
Alumno7872,49.25132144199817,53.10234074894601,45.738135948226294
Alumno7873,88.26984983954084,91.33618275859573,80.5883581361791
Alumno7874,54.04920161390223,41.79328702054372,42.14119448902108
Alumno7875,97.34610825613208,87.12111218647615,93.12475357424753
Alumno7876,89.30932601578658,87.93884460973084,98.37945597527762
Alumno7877,89.32240266841964,87.97831284451054,85.71476881156129
Alumno7878,94.6119259414873,93.88637284648986,98.06439719129742
Alumno7879,70.76879911997372,78.07884788618927,79.658680517055
Alumno7880,46.05250162387789,40.699933798308315,40.84196463880595
Alumno7881,52.03548817767483,47.180960490547605,57.620568333419826
Alumno7882,47.77280041944977,56.36318137577703,50.16503405062548
Alumno7883,56.47979095913047,53.05178337052745,58.50540961428438
Alumno7884,88.97141165610427,98.37857599490101,88.38987777070416
Alumno7885,65.02796553693373,76.95071545681418,71.22557347822378
Alumno7886,55.095179017866755,58.16931376552687,58.22631892471682
Alumno7887,71.76305400029531,75.8925847199061,77.389961943163
Alumno7888,82.22461556054859,87.13818733445807,89.75153814491354
Alumno7889,68.47003387412835,60.00748735130229,74.71552737155653
Alumno7890,93.72739256646727,94.45365149350869,83.98616170215276
Alumno7891,65.07839357171895,66.30237336734157,61.55064755333868
Alumno7892,99.97593609281387,89.61454223359618,85.01886157670312
Alumno7893,84.69225748636488,99.69292427118593,87.9859618645059
Alumno7894,71.45949626027536,77.70052700693773,78.57637676241362
Alumno7895,50.588714601961236,56.58353319501196,49.32521416511002
Alumno7896,96.58956605084421,94.96129434779617,83.02798516247502
Alumno7897,42.0817662723553,43.861930406647524,40.23165194217739
Alumno7898,84.15414607097769,90.69373429652791,88.25441130084648
Alumno7899,48.31268882578904,53.598121775892125,53.607094238183855
Alumno7900,56.11000131254833,58.533383576826644,49.76750439712319
Alumno7901,80.62357011375006,86.11765956424743,87.50166719434182
Alumno7902,56.71755569305058,53.16430272805583,42.11977134255502
Alumno7903,91.80075239643875,99.65304970133697,95.54931292415192
Alumno7904,50.836695070768464,51.76791961175858,43.10782090008024
Alumno7905,48.645792385821665,40.61984164656158,43.74785263341798
Alumno7906,62.49491891253972,70.73433377230607,77.68283471256191
Alumno7907,98.27621673525074,95.95876088719754,96.29220703690538
Alumno7908,67.38158960271363,67.45528514741623,68.5563002379854
Alumno7909,46.26148139655256,57.52284550761396,40.94097604647353
Alumno7910,84.10649680230222,84.48964889419761,99.70684209268407
Alumno7911,72.10509388796807,77.60018646784913,73.61434196927502
Alumno7912,97.86144091596432,92.03959161912849,90.45425855584489
Alumno7913,49.24870057441505,41.80024360183154,58.799159764653716
Alumno7914,56.43709913836263,53.20739050437066,51.049953751978585
Alumno7915,71.00501253804619,78.97392912869387,76.06902854055151
Alumno7916,63.91651006854953,78.09374674850412,64.38158810834523
Alumno7917,66.00700955632342,77.95006144309266,74.61454714754564
Alumno7918,92.57149118198672,93.94864208014685,91.07107863783698
Alumno7919,97.8250131455944,80.6851809142921,90.22505613283317
Alumno7920,89.61214523368061,88.01484725091012,99.30132907370557
Alumno7921,44.39235202329027,54.63530957030098,43.83128085025917
Alumno7922,94.68916413342122,88.07542816275334,83.75196041269608
Alumno7923,91.67916818720123,83.36547397226428,84.17853287698243
Alumno7924,41.660230840458595,58.65075483852863,41.56277710544838
Alumno7925,96.08111041725712,86.48261302862679,91.35415027495772
Alumno7926,46.65183922487716,43.26019668518707,53.53340379257351
Alumno7927,81.24016819103636,92.65138466485044,84.81841631037459
Alumno7928,81.30843223165606,87.34350968547909,85.20841790205321
Alumno7929,82.11240106252318,97.56958495106309,95.96151278740905
Alumno7930,52.809546316480954,59.44579736115219,47.04084649475495
Alumno7931,61.08301265087015,64.20961581926177,68.48597225542747
Alumno7932,64.1949772052331,71.30611830549208,63.3682996322901
Alumno7933,87.37598614342025,93.14721482664127,87.72950988690344
Alumno7934,91.00557386631414,84.60519852579277,97.13713804516773
Alumno7935,53.63979325312758,50.973665182360776,45.211650423596424
Alumno7936,71.03065243954941,67.45922734380832,76.07838145420833
Alumno7937,99.11750251757891,81.65640063640241,99.61823620643915
Alumno7938,51.977165699718896,56.24980944039872,54.38024553605855
Alumno7939,74.36746656824336,64.20196111274778,76.12413197771693
Alumno7940,92.2278563899487,92.16879474425689,96.49996789058281
Alumno7941,51.58281052979392,45.267340792060196,58.02156835641369
Alumno7942,73.28546581865771,74.14769766613043,77.68986012522743
Alumno7943,82.64563713070045,88.88284669850539,91.13532660124731
Alumno7944,83.18071733502195,99.28735698082448,99.9395205725975
Alumno7945,89.48745067503859,97.37027331057199,92.58835343241778
Alumno7946,83.8539499279722,83.43528688273253,94.29542246951213
Alumno7947,72.79268226612203,77.93158187808294,73.16176093135356
Alumno7948,40.11245220300875,49.11020405746868,53.444600254802765
Alumno7949,54.45576124410263,40.55555497778235,56.11509341916686
Alumno7950,68.46499913258029,64.32443942640938,79.51990991120402
Alumno7951,55.81382230278864,43.9570289429847,43.49653815248307
Alumno7952,61.6985982205682,73.67922963076,66.06029529314876
Alumno7953,93.72646941242576,93.84477940120043,97.64890199726784
Alumno7954,78.76611453867244,61.25790234027223,63.87236238498899
Alumno7955,45.96141545413291,51.07409920936007,57.7437549363805
Alumno7956,79.25903596507369,75.66912062497533,75.51790009874534
Alumno7957,42.078810781185204,55.92375115218086,56.810308667162325
Alumno7958,73.53537454325993,62.925005481743156,79.98174613130999
Alumno7959,56.748891482012624,46.64997408882357,47.77517759704234
Alumno7960,67.92360384088575,64.31420368197838,63.82233065077568
Alumno7961,74.31590599379035,64.03068532184027,63.179675177776545
Alumno7962,79.54657205465328,69.69025333930439,75.71720050661642
Alumno7963,52.82045618630418,46.122022886445194,43.30717730358966
Alumno7964,80.98138462225798,98.99330110520941,99.78030277911992
Alumno7965,52.993932102983365,58.62762434256888,57.737979712950406
Alumno7966,52.09951115542643,50.493410690079806,43.06244598349079
Alumno7967,57.11156893643668,52.831370039931194,43.652167048195274
Alumno7968,51.025300997038386,59.55757316581632,59.95279885421132
Alumno7969,93.34747266220702,83.5622588868157,81.27328148702206
Alumno7970,57.182483614498494,51.60579880842597,49.7400980428679
Alumno7971,54.37281942676006,52.12798075980196,53.58848538181332
Alumno7972,63.13179415701092,68.35028499458191,72.70456736372915
Alumno7973,52.10247870987723,59.18710375225376,44.670448792001714
Alumno7974,75.6052190584953,66.52330654726613,74.03921277408865
Alumno7975,72.95395242449432,71.43976143473581,73.33178667818179
Alumno7976,45.39617009849294,49.12295886986122,59.932298800710896
Alumno7977,99.74019925231755,92.05630358703716,96.22753375043236
Alumno7978,81.97202056579941,93.20334098834297,87.54780895315416
Alumno7979,40.60635237583635,50.174311990250715,48.32293941225762
Alumno7980,63.845614358529474,67.34881734622718,77.93762855041379
Alumno7981,47.44678171639224,46.92704045734774,54.89482089333513
Alumno7982,68.79205275175363,60.38096082233744,66.78890082374996
Alumno7983,83.59540433032151,88.59635435257474,99.15639515122334
Alumno7984,60.77644301207569,73.28649803345517,68.83790071305002
Alumno7985,57.3190772476225,54.039328002497506,54.53194650655186
Alumno7986,72.92243785505528,76.26576506281914,78.48636018609129
Alumno7987,42.280426129804304,48.53164435591193,51.19509587317834
Alumno7988,53.35226519847983,59.90602395256319,44.25910328791173
Alumno7989,57.883770628226316,40.83997673741482,42.09405585159542
Alumno7990,79.60014712212136,75.19257573060179,61.084376988367325
Alumno7991,80.1081422664038,80.72913821541209,80.92077259907339
Alumno7992,85.69937387751983,99.0822122332047,83.79041658874996
Alumno7993,47.28310643588663,51.748293408621514,41.71812806434026
Alumno7994,48.491605269725454,58.28250743978961,48.26620250527449
Alumno7995,55.49627354463067,43.45623393144937,53.00010381266908
Alumno7996,74.08464223772577,63.61543488455454,73.25998731436952
Alumno7997,47.67989264129968,41.03851597172884,41.923707151763786
Alumno7998,55.1122856671336,41.63324981492435,52.1747095793533
Alumno7999,50.82210879431186,57.72650189665036,56.72457639856648
Alumno8000,68.53386093538452,69.79309391375307,70.26106450539343
Alumno8001,58.279352576996395,55.08290955605432,56.631765309722425
Alumno8002,66.3543737380141,75.65324637713,66.00734974339716
Alumno8003,41.24979767950245,45.26832092872101,53.40760517971239
Alumno8004,63.42554808040297,75.67976486961817,62.24437435139681
Alumno8005,99.82866312015321,88.56370960587556,93.1069644282727
Alumno8006,45.359588484729244,50.87386041403981,49.868097967674046
Alumno8007,55.67202428361391,51.697721515257804,52.031938120520834
Alumno8008,73.06561407757023,62.555566271479854,62.01501559794256
Alumno8009,92.38297029107613,87.8385681463298,81.20582838948411
Alumno8010,46.566363433786336,53.90367209731739,58.112151025605094
Alumno8011,88.99419489939173,82.94950100662027,99.76373854025806
Alumno8012,50.49206737836227,50.849175921194856,47.24917190551895
Alumno8013,54.30744261797203,56.57198713209012,52.55251438552289
Alumno8014,56.68901499827199,58.54654459353072,56.75917324574752
Alumno8015,56.497131361291345,45.858082090017305,45.3615511178634
Alumno8016,46.85898397028382,48.34953205583168,55.71732657471174
Alumno8017,63.79890669960497,69.78681294265238,65.83989498350049
Alumno8018,93.92539954460648,99.30807215567202,87.24838206389944
Alumno8019,65.21330332869606,66.27316454767038,76.26799305755166
Alumno8020,94.36261458213235,82.15448892121411,84.93755678762197
Alumno8021,88.86422505674705,87.6267902098014,93.63310317760666
Alumno8022,87.01803340229156,84.70924871215135,97.49032130480842
Alumno8023,49.95050933300921,56.70511639937087,43.84196233440023
Alumno8024,86.79831099469953,93.20999582713245,86.12538957254942
Alumno8025,89.71824798693117,87.272317873152,80.39730184088484
Alumno8026,51.33151432814135,51.7788687570966,54.17771846320824
Alumno8027,58.44945540716796,47.10896013100165,41.552700302060295
Alumno8028,62.40734339193687,78.8857399382974,63.77803620472826
Alumno8029,59.05715233263797,58.931513234299175,52.874582952997315
Alumno8030,87.99145541535313,81.08685060330406,95.9228193111248
Alumno8031,77.21172306971508,73.55412731616296,63.16969455599564
Alumno8032,97.21080277152666,88.87975853555947,88.21765069374536
Alumno8033,75.75814287749296,78.96398061909422,76.53394706098092
Alumno8034,93.48726142787064,87.27868088363022,83.94758927238769
Alumno8035,57.30086649175924,53.33129528413055,57.804107932795404
Alumno8036,72.36565755681208,77.08949409897426,72.6752179903514
Alumno8037,56.25728799111329,41.13184664293413,45.55938696782476
Alumno8038,44.844612574081765,41.154488493872456,43.13270540370561
Alumno8039,54.24022558213001,58.433502578353355,48.473930355072476
Alumno8040,67.35431376743838,67.81168131936091,76.04013346055663
Alumno8041,93.36060749277499,97.26516482536279,92.44824629347318
Alumno8042,83.09953464787745,80.2606867168974,85.609773307255
Alumno8043,85.63412805748503,95.91311080584653,92.39930052399913
Alumno8044,72.62757929955515,68.70900097690449,73.19090967020527
Alumno8045,58.91127132771868,59.83758323469606,41.040884062669264
Alumno8046,47.4593647620849,45.869381602005355,55.622781039384286
Alumno8047,48.240583315194996,44.40701601894709,42.604021260738975
Alumno8048,98.48404162076545,90.11733025270453,94.61854763290775
Alumno8049,44.422741917191495,45.803650143126916,46.323853850764635
Alumno8050,94.97876965531816,89.17625500509628,96.0174667861186
Alumno8051,47.626092108850685,54.59091259139186,41.88867828303469
Alumno8052,88.88147961213404,80.61426486645748,98.49699499832207
Alumno8053,81.62980753566009,99.45429487737084,89.51362041267295
Alumno8054,54.520763511331445,54.475550996261425,41.54069611553626
Alumno8055,86.60093025957967,88.34349031319776,83.77941856209931
Alumno8056,40.35206424226211,44.3293858985107,42.745994165533055
Alumno8057,47.28495208257222,52.61001893475569,57.95332790372095
Alumno8058,80.2770793557357,81.81962133842131,86.39488104290083
Alumno8059,68.57922236776781,74.71769840268186,75.27959837426137
Alumno8060,57.55723323157894,43.9297345996724,40.51424608577216
Alumno8061,44.557415585945414,50.575250975078276,42.24054156221476
Alumno8062,81.01824026443931,84.10771596220115,98.84194769153072
Alumno8063,94.68103543350242,87.94490987984231,85.3174039441349
Alumno8064,54.00318746718562,46.206160026928714,55.231762582128546
Alumno8065,95.54941582063555,92.60009950953076,82.25854219197346
Alumno8066,48.92393744029902,59.334263502022566,55.13504900631247
Alumno8067,55.73931308123417,56.17137137347669,54.171288082679126
Alumno8068,63.60277162364272,60.029624441639285,68.4254145374227
Alumno8069,67.8939235474801,66.1550797368727,71.26541754565773
Alumno8070,79.7476041941216,60.68454228686957,60.1876968978198
Alumno8071,50.60305853099464,53.133730279330734,52.371472585304346
Alumno8072,56.8704821071639,54.73008720577967,57.75643904925497
Alumno8073,76.51907085286105,77.30051214368154,67.54662954208997
Alumno8074,78.91927561280426,78.43338848774361,79.36543216580536
Alumno8075,96.00648269413131,85.14830207598031,83.20019862338174
Alumno8076,65.88753790768347,62.12897513446578,69.24451607657583
Alumno8077,53.94904263021345,58.272454441447856,45.657912316481315
Alumno8078,89.06425475847863,91.5552498579863,81.86414421661925
Alumno8079,81.00014033254165,90.65901403068482,82.16908599196687
Alumno8080,92.474521898285,95.42239636239705,92.13589980859652
Alumno8081,87.89453286616178,95.98176368934188,80.71818546507558
Alumno8082,48.19389467392877,47.673973670578256,49.01382749768328
Alumno8083,83.47004070951706,84.96901763340017,84.93063706714165
Alumno8084,97.77485217017147,95.60883391409048,90.04338983670422
Alumno8085,85.3753651640713,84.94326494645438,91.1371169687037
Alumno8086,80.56679293175786,98.2389566336142,89.56586890054508
Alumno8087,88.82691355254897,96.18254286755395,92.43846801757442
Alumno8088,88.14326736902198,81.26562707728667,85.58757800181402
Alumno8089,67.76001018241888,61.83254938346899,72.78515976759651
Alumno8090,65.93828909309399,72.06789245332725,69.01607021014713
Alumno8091,83.4989345853918,90.95089607107154,95.88899849579394
Alumno8092,46.889126346849196,45.34493378346914,56.16907423519402
Alumno8093,57.674054090310676,46.450975125533574,59.03162654105653
Alumno8094,84.10028031020153,90.89557433940541,94.94311632126582
Alumno8095,60.68062344698689,62.25038041875235,71.80352115423236
Alumno8096,65.74968765150948,61.20571000001073,65.69883576596031
Alumno8097,52.94766651971713,45.46383300710721,41.61820710116603
Alumno8098,87.36301500715608,99.46094576115668,83.42724512492597
Alumno8099,98.05517319096849,86.49890493472498,95.32985022109263
Alumno8100,74.92299968880864,61.02028891435563,74.98826869401753
Alumno8101,72.58626585232616,62.22646249636042,78.22206920356777
Alumno8102,43.34413368641111,54.754811804042085,49.702002835095584
Alumno8103,50.02423806464628,45.46356867848877,54.04629425439265
Alumno8104,47.33129309560561,53.098663056480405,45.20672160531716
Alumno8105,46.94328932871282,46.32072728293728,50.11569485340273
Alumno8106,45.35903873285932,47.61766759725868,46.11828339538336
Alumno8107,69.08990727022055,63.915497644246614,72.20957282070162
Alumno8108,66.64916228055426,64.21174701816246,72.99869299675318
Alumno8109,47.28754375430064,42.327971920779426,43.176404585463764
Alumno8110,93.84850302241252,81.85576424424889,85.16905507340554
Alumno8111,47.48688489895918,45.826902798661344,57.06264914733292
Alumno8112,55.97339450394361,51.26375593135273,43.159396418437105
Alumno8113,97.33183282072666,86.73706745069845,94.6390268689934
Alumno8114,61.96696478905418,69.61043475975049,78.05440193526984
Alumno8115,75.51898952487328,61.321143719833735,70.82085747522987
Alumno8116,47.5936995186709,42.8901539281101,45.33692187798688
Alumno8117,79.51426308277235,68.28979623419342,62.685493994237476
